filepath,label,label_str,filename,height,width,format,mode
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B1_00551.jpg,0,non-face,B1_00551,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B1_00552.jpg,0,non-face,B1_00552,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B1_00553.jpg,0,non-face,B1_00553,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B1_00554.jpg,0,non-face,B1_00554,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B1_00555.jpg,0,non-face,B1_00555,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B1_00556.jpg,0,non-face,B1_00556,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B1_00557.jpg,0,non-face,B1_00557,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B1_00558.jpg,0,non-face,B1_00558,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B1_00559.jpg,0,non-face,B1_00559,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01507.jpg,0,non-face,B20_01507,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01508.jpg,0,non-face,B20_01508,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01509.jpg,0,non-face,B20_01509,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01510.jpg,0,non-face,B20_01510,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01511.jpg,0,non-face,B20_01511,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01512.jpg,0,non-face,B20_01512,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01513.jpg,0,non-face,B20_01513,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01514.jpg,0,non-face,B20_01514,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01515.jpg,0,non-face,B20_01515,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01516.jpg,0,non-face,B20_01516,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01517.jpg,0,non-face,B20_01517,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01518.jpg,0,non-face,B20_01518,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01519.jpg,0,non-face,B20_01519,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01520.jpg,0,non-face,B20_01520,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01521.jpg,0,non-face,B20_01521,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01522.jpg,0,non-face,B20_01522,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01523.jpg,0,non-face,B20_01523,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01524.jpg,0,non-face,B20_01524,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01525.jpg,0,non-face,B20_01525,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01526.jpg,0,non-face,B20_01526,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01527.jpg,0,non-face,B20_01527,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01528.jpg,0,non-face,B20_01528,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01529.jpg,0,non-face,B20_01529,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01530.jpg,0,non-face,B20_01530,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01531.jpg,0,non-face,B20_01531,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01532.jpg,0,non-face,B20_01532,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01533.jpg,0,non-face,B20_01533,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01534.jpg,0,non-face,B20_01534,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01535.jpg,0,non-face,B20_01535,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01536.jpg,0,non-face,B20_01536,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01537.jpg,0,non-face,B20_01537,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01538.jpg,0,non-face,B20_01538,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01539.jpg,0,non-face,B20_01539,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01540.jpg,0,non-face,B20_01540,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01541.jpg,0,non-face,B20_01541,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01542.jpg,0,non-face,B20_01542,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01543.jpg,0,non-face,B20_01543,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01544.jpg,0,non-face,B20_01544,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01545.jpg,0,non-face,B20_01545,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01546.jpg,0,non-face,B20_01546,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01547.jpg,0,non-face,B20_01547,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01548.jpg,0,non-face,B20_01548,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01549.jpg,0,non-face,B20_01549,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01550.jpg,0,non-face,B20_01550,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01551.jpg,0,non-face,B20_01551,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01552.jpg,0,non-face,B20_01552,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01553.jpg,0,non-face,B20_01553,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01554.jpg,0,non-face,B20_01554,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01555.jpg,0,non-face,B20_01555,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01556.jpg,0,non-face,B20_01556,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01557.jpg,0,non-face,B20_01557,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01558.jpg,0,non-face,B20_01558,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01559.jpg,0,non-face,B20_01559,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01560.jpg,0,non-face,B20_01560,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01561.jpg,0,non-face,B20_01561,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01562.jpg,0,non-face,B20_01562,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01563.jpg,0,non-face,B20_01563,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01564.jpg,0,non-face,B20_01564,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01565.jpg,0,non-face,B20_01565,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01566.jpg,0,non-face,B20_01566,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01567.jpg,0,non-face,B20_01567,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01568.jpg,0,non-face,B20_01568,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01569.jpg,0,non-face,B20_01569,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01570.jpg,0,non-face,B20_01570,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01571.jpg,0,non-face,B20_01571,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01572.jpg,0,non-face,B20_01572,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01573.jpg,0,non-face,B20_01573,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01574.jpg,0,non-face,B20_01574,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01575.jpg,0,non-face,B20_01575,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01576.jpg,0,non-face,B20_01576,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01577.jpg,0,non-face,B20_01577,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01578.jpg,0,non-face,B20_01578,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01579.jpg,0,non-face,B20_01579,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01580.jpg,0,non-face,B20_01580,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01581.jpg,0,non-face,B20_01581,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01582.jpg,0,non-face,B20_01582,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01583.jpg,0,non-face,B20_01583,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01584.jpg,0,non-face,B20_01584,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01585.jpg,0,non-face,B20_01585,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01586.jpg,0,non-face,B20_01586,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01587.jpg,0,non-face,B20_01587,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01588.jpg,0,non-face,B20_01588,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01589.jpg,0,non-face,B20_01589,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01590.jpg,0,non-face,B20_01590,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01591.jpg,0,non-face,B20_01591,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01592.jpg,0,non-face,B20_01592,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01593.jpg,0,non-face,B20_01593,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01594.jpg,0,non-face,B20_01594,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01595.jpg,0,non-face,B20_01595,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01596.jpg,0,non-face,B20_01596,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01597.jpg,0,non-face,B20_01597,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01598.jpg,0,non-face,B20_01598,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01599.jpg,0,non-face,B20_01599,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01600.jpg,0,non-face,B20_01600,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01601.jpg,0,non-face,B20_01601,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01602.jpg,0,non-face,B20_01602,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01603.jpg,0,non-face,B20_01603,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01604.jpg,0,non-face,B20_01604,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01605.jpg,0,non-face,B20_01605,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01606.jpg,0,non-face,B20_01606,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01607.jpg,0,non-face,B20_01607,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01608.jpg,0,non-face,B20_01608,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01609.jpg,0,non-face,B20_01609,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01610.jpg,0,non-face,B20_01610,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01611.jpg,0,non-face,B20_01611,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01612.jpg,0,non-face,B20_01612,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01613.jpg,0,non-face,B20_01613,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01614.jpg,0,non-face,B20_01614,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01615.jpg,0,non-face,B20_01615,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01616.jpg,0,non-face,B20_01616,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01617.jpg,0,non-face,B20_01617,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01618.jpg,0,non-face,B20_01618,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01619.jpg,0,non-face,B20_01619,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01620.jpg,0,non-face,B20_01620,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01621.jpg,0,non-face,B20_01621,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01622.jpg,0,non-face,B20_01622,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01623.jpg,0,non-face,B20_01623,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01624.jpg,0,non-face,B20_01624,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01625.jpg,0,non-face,B20_01625,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01626.jpg,0,non-face,B20_01626,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01627.jpg,0,non-face,B20_01627,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01628.jpg,0,non-face,B20_01628,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01629.jpg,0,non-face,B20_01629,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01630.jpg,0,non-face,B20_01630,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01631.jpg,0,non-face,B20_01631,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01632.jpg,0,non-face,B20_01632,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01633.jpg,0,non-face,B20_01633,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01634.jpg,0,non-face,B20_01634,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01635.jpg,0,non-face,B20_01635,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01636.jpg,0,non-face,B20_01636,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01637.jpg,0,non-face,B20_01637,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01638.jpg,0,non-face,B20_01638,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01639.jpg,0,non-face,B20_01639,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01640.jpg,0,non-face,B20_01640,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01641.jpg,0,non-face,B20_01641,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01642.jpg,0,non-face,B20_01642,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01643.jpg,0,non-face,B20_01643,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01644.jpg,0,non-face,B20_01644,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01645.jpg,0,non-face,B20_01645,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01646.jpg,0,non-face,B20_01646,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01647.jpg,0,non-face,B20_01647,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01648.jpg,0,non-face,B20_01648,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01649.jpg,0,non-face,B20_01649,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01650.jpg,0,non-face,B20_01650,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01651.jpg,0,non-face,B20_01651,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01652.jpg,0,non-face,B20_01652,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01653.jpg,0,non-face,B20_01653,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01654.jpg,0,non-face,B20_01654,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01655.jpg,0,non-face,B20_01655,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01656.jpg,0,non-face,B20_01656,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01657.jpg,0,non-face,B20_01657,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01658.jpg,0,non-face,B20_01658,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01659.jpg,0,non-face,B20_01659,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01660.jpg,0,non-face,B20_01660,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01661.jpg,0,non-face,B20_01661,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01662.jpg,0,non-face,B20_01662,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01663.jpg,0,non-face,B20_01663,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01664.jpg,0,non-face,B20_01664,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01665.jpg,0,non-face,B20_01665,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01666.jpg,0,non-face,B20_01666,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01667.jpg,0,non-face,B20_01667,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01668.jpg,0,non-face,B20_01668,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01669.jpg,0,non-face,B20_01669,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01670.jpg,0,non-face,B20_01670,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01671.jpg,0,non-face,B20_01671,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01672.jpg,0,non-face,B20_01672,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01673.jpg,0,non-face,B20_01673,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01674.jpg,0,non-face,B20_01674,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01675.jpg,0,non-face,B20_01675,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01676.jpg,0,non-face,B20_01676,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01677.jpg,0,non-face,B20_01677,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01678.jpg,0,non-face,B20_01678,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01679.jpg,0,non-face,B20_01679,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01680.jpg,0,non-face,B20_01680,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01681.jpg,0,non-face,B20_01681,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01682.jpg,0,non-face,B20_01682,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01683.jpg,0,non-face,B20_01683,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01684.jpg,0,non-face,B20_01684,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01685.jpg,0,non-face,B20_01685,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01686.jpg,0,non-face,B20_01686,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01687.jpg,0,non-face,B20_01687,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01688.jpg,0,non-face,B20_01688,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01689.jpg,0,non-face,B20_01689,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01690.jpg,0,non-face,B20_01690,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01691.jpg,0,non-face,B20_01691,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01692.jpg,0,non-face,B20_01692,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01693.jpg,0,non-face,B20_01693,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01694.jpg,0,non-face,B20_01694,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01695.jpg,0,non-face,B20_01695,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01696.jpg,0,non-face,B20_01696,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01697.jpg,0,non-face,B20_01697,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01698.jpg,0,non-face,B20_01698,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01699.jpg,0,non-face,B20_01699,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01700.jpg,0,non-face,B20_01700,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01701.jpg,0,non-face,B20_01701,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01702.jpg,0,non-face,B20_01702,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01703.jpg,0,non-face,B20_01703,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01704.jpg,0,non-face,B20_01704,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_01705.jpg,0,non-face,B20_01705,19,19,JPEG,RGB
